3.0500000000000003,0.0,3.9499999999999997,-0.5204260856237173,-0.8411862436
3.019834648964383,-0.013139124271171008,3.9210516764011403,-0.5380067485647597,-0.8315305201
2.9899854040092224,-0.02648838990615221,3.8926568837318882,-0.5557750505590087,-0.8218052068
2.9604625648661242,-0.04005180408709369,3.864825727176943,-0.5737308926190279,-0.8120072725
2.9312762749122574,-0.05383323244466187,3.8375677683608695,-0.5918739297577171,-0.8021518285
2.902437534914729,-0.0678366342932963,3.810892950333389,-0.6102036602762175,-0.7922112757
2.8739575489160867,-0.08206588435628205,3.784810947325346,-0.6287193510981732,-0.7821936458
2.845847750511615,-0.09652476439332898,3.759331162943139,-0.6474200339511436,-0.7720981455
2.8181197945112877,-0.11121694497631894,3.734462695774753,-0.6663044984869008,-0.7619208972
2.7907857154239992,-0.12614600485525104,3.7102144524521483,-0.6853712994619795,-0.7516611959
2.7638582575164583,-0.14131548562345575,3.6865954006549426,-0.7046187750312763,-0.7412994924
2.7373499405807347,-0.1567286538422732,3.6636137116651843,-0.7240449662393562,-0.7308571022
2.7112737007169123,-0.1723886307467514,3.6412773010233335,-0.743647667712036,-0.7203206837
2.6856428267315957,-0.18829835304757458,3.6195937374041143,-0.7634244182774145,-0.7096876546
2.6604709698565316,-0.20446055012313805,3.5985702159926394,-0.7833724993212624,-0.6989461388
2.6357721641485066,-0.22087772135777078,3.57821353969307,-0.803488934239642,-0.6881136611
2.611560181570953,-0.2375519744248925,3.5585295615725703,-0.8237704503618174,-0.6771730971
2.5878495371006807,-0.2544852141938607,3.5395239845911295,-0.8442135467920145,-0.6661187012
2.564654978423134,-0.2716790025875801,3.5212019041044837,-0.8648144632340823,-0.6549513542
2.54199145222843,-0.28913452381765287,3.503567753376924,-0.8855691845062812,-0.6436614084
2.519874208387997,-0.30685257579158,3.4866253563189455,-0.9064734534237022,-0.6322440408
2.498318608393371,-0.3248335025904897,3.4703777514014265,-0.9275227698119657,-0.6207005651
2.4773402376285794,-0.34307718745352417,3.4548272528397233,-0.9487124076819946,-0.6090256817
2.456954717315674,-0.3615829885580157,3.4399752861984867,-0.9700374195169735,-0.5972056238
2.4371778741692833,-0.38034974181330905,3.4258224916521427,-0.9914926584408611,-0.5852481063
2.418025892745594,-0.3993757559133805,3.4123688013285007,-1.0130727986919967,-0.5731362582
2.399514757113637,-0.4186586863386608,3.399613018128943,-1.0347723308386556,-0.5608661006
2.3816605685021015,-0.4381955662377154,3.3875530239087284,-1.056585594712024,-0.5484351893
2.3644793793806897,-0.45798275418774254,3.3761856436757025,-1.0785067944310622,-0.5358336513
2.3479874061372805,-0.4780159433757038,3.3655067638806164,-1.1005300265795888,-0.5230493956
2.3322007026898293,-0.4982900892845904,3.355511092274389,-1.12264929327452,-0.5100831143
2.317135172912115,-0.518799396572733,3.3461921496135716,-1.1448585287225912,-0.4969179017
